Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-02-09,25.950119018554688,44.725929260253906,61.22783660888672,17.3136043548584,49.944602966308594,38.620323181152344,41.073551177978516,,35.76189422607422,63.012664794921875,68.59123992919922
2015-02-16,25.77381706237793,45.151981353759766,60.10836410522461,17.320688247680664,50.80949020385742,39.00969314575195,41.15652847290039,,36.173587799072266,64.31355285644531,69.09497833251953
2015-02-23,25.874561309814453,44.769412994384766,58.97395706176758,17.256908416748047,50.22416305541992,39.018741607666016,41.49673843383789,,35.80939865112305,64.36699676513672,69.58041381835938
2015-03-02,25.46318817138672,43.87384796142578,57.302215576171875,17.171863555908203,49.324337005615234,38.38486862182617,40.45951843261719,,34.352638244628906,63.627471923828125,69.06749725341797
2015-03-09,25.370840072631836,43.33477020263672,55.69763946533203,17.23565101623535,48.992366790771484,37.569915771484375,40.06122970581055,,34.42388916015625,63.98388671875,68.83855438232422
2015-03-16,26.243959426879883,42.80438995361328,57.399253845214844,17.512041091918945,49.90092849731445,38.52070617675781,40.60887908935547,,35.61146545410156,66.73712158203125,70.31309509277344
2015-03-20,,,,,,,,,,,
2015-03-23,25.530349731445312,42.4251594543457,57.40604782104492,17.022560119628906,48.75233840942383,37.61458206176758,40.66556167602539,,35.014102935791016,65.26187133789062,68.84000396728516
2015-03-25,,,,,,,,,,,
2015-03-30,26.48063087463379,42.7393684387207,58.39787292480469,17.22173500061035,48.647037506103516,37.61458206176758,41.01619338989258,,35.548736572265625,64.32368469238281,69.5567855834961
2015-04-06,26.261226654052734,43.376487731933594,60.216217041015625,17.243078231811523,49.998573303222656,38.260135650634766,41.408573150634766,,35.63650894165039,66.1732406616211,70.45738220214844
2015-04-13,25.97430992126465,43.30665588378906,61.54618453979492,17.16482925415039,48.97175216674805,37.705501556396484,40.957767486572266,,35.18966293334961,65.4852294921875,69.13407135009766
2015-04-20,26.640972137451172,43.865230560302734,61.59880447387695,17.27153205871582,49.428123474121094,39.214813232421875,41.06629180908203,,36.02750015258789,66.46810913085938,71.33956909179688
2015-04-27,25.9996280670166,44.7292594909668,62.267513275146484,17.314207077026367,49.436893463134766,39.187538146972656,40.74905014038086,,35.484901428222656,64.9402084350586,70.16332244873047
2015-05-04,25.206388473510742,45.0085563659668,61.433475494384766,17.612977981567383,49.656307220458984,39.123897552490234,41.049598693847656,,35.13379669189453,65.62820434570312,70.39306640625
2015-05-11,25.510181427001953,44.9561767578125,60.61445999145508,17.570297241210938,50.12145233154297,39.378475189208984,41.53379821777344,,35.365203857421875,66.3519515991211,70.38385772705078
2015-05-18,25.231708526611328,44.61581039428711,60.261322021484375,17.684112548828125,49.9371452331543,39.642147064208984,41.11637878417969,,35.5647087097168,66.99526977539062,70.70550537109375
2015-05-25,25.349849700927734,44.17070007324219,58.901309967041016,17.49916648864746,48.980525970458984,39.43303298950195,40.73234558105469,,35.50884246826172,66.95953369140625,70.11735534667969
2015-06-01,25.29077911376953,43.647037506103516,58.36028289794922,17.63431739807129,49.02439498901367,39.0511589050293,39.73052978515625,,34.08848571777344,66.42340850830078,70.31953430175781
2015-06-08,25.501745223999023,43.812862396240234,57.81929397583008,17.812162399291992,49.12973403930664,38.79656982421875,40.12290573120117,,33.944862365722656,66.51277923583984,70.38385772705078
2015-06-15,25.56925392150879,43.821590423583984,57.0378532409668,17.598751068115234,48.90155029296875,38.678375244140625,40.62382125854492,,34.14434051513672,67.64753723144531,71.17420196533203
2015-06-19,,,,,,,,,,,
2015-06-22,25.19795036315918,43.30290985107422,57.54535675048828,17.782865524291992,48.571048736572266,38.59667205810547,40.6823844909668,,33.64970397949219,68.1316146850586,71.8152084350586
2015-06-24,,,,,,,,,,,
2015-06-29,24.818620681762695,42.5313606262207,56.37295913696289,17.6042537689209,47.83018493652344,38.12174606323242,40.46398162841797,,34.00398635864258,67.10052490234375,71.16987609863281
2015-07-06,24.402141571044922,41.821197509765625,55.586326599121094,17.6042537689209,47.777252197265625,37.847747802734375,41.312400817871094,,34.599853515625,67.49502563476562,71.60317993164062
2015-07-13,24.776121139526367,41.78611373901367,54.79214859008789,18.140090942382812,48.43873977661133,39.67437744140625,42.060020446777344,,34.905826568603516,69.01026153564453,72.96759033203125
2015-07-20,23.764678955078125,39.52409744262695,52.57593536376953,17.947187423706055,46.65713119506836,38.687992095947266,41.7324104309082,,34.08451461791992,67.1094970703125,72.69100189208984
2015-07-27,24.699623107910156,40.2868766784668,52.477603912353516,18.01148796081543,47.821353912353516,38.8889274597168,42.261634826660156,,35.42116928100586,68.66956329345703,73.95401000976562
