Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-10-21,125900,5516500,14662100,29215200,16097800,9417200,14418900,400.0,8411000,36068300,5012400
2015-10-22,132000,7259000,18740700,61204335,20908800,14236000,13590300,2200.0,13110000,35524500,8227500
2015-10-23,93300,6506500,15631000,45903498,13400900,16691700,13360200,3500.0,12585200,26524200,7895100
2015-10-26,260000,3994600,11836100,24485698,11294900,8288100,8893000,600.0,11113500,17831900,6025000
2015-10-27,80000,6166700,21107300,28664204,14483600,7679000,5126200,3400.0,8496200,25160900,4471200
2015-10-28,309200,7645500,19756500,112058299,13933200,14779600,10430900,3200.0,17421100,18158000,11357900
2015-10-29,311700,5368100,9753600,48479611,13466100,7609000,5606900,3900.0,16289800,22780700,4724800
2015-10-30,191600,6425100,14257200,62867662,14763600,9339500,8577100,200.0,11631700,12427200,7771100
2015-11-02,1077000,11350700,15386900,73531446,15329000,13743300,13054000,100.0,17436800,18646600,7735000
2015-11-03,1132900,7603900,21327200,42479225,7486400,6879000,12452900,500.0,12433200,10428700,7283500
2015-11-04,387300,6841200,17718800,40100564,9670900,7298600,8067600,1900.0,10718900,11533000,6265900
2015-11-05,282400,10285000,16233500,45236788,11531100,6728800,9691800,23800.0,13762900,9172000,6964700
2015-11-06,104800,4601400,13761200,85556100,15269300,6868900,13747200,9000.0,32359000,12661100,6593200
2015-11-09,132000,5382100,12687000,59169369,13570600,10146200,7896000,45500.0,13333300,15625000,7009600
2015-11-10,424300,4904600,12685400,41119339,18957300,17273300,7438600,27200.0,8504600,9737400,7331400
2015-11-11,328600,6279400,14369700,27576370,12916000,8201100,7264700,27100.0,10973400,10580900,7086700
2015-11-12,147100,9022200,19311500,66597469,19057100,8034000,8473500,63900.0,8839600,10870800,6075700
2015-11-13,170600,7082400,17779600,53877793,13959100,15044900,9112400,47700.0,9516400,18196800,11377200
2015-11-16,84100,7731500,17363100,53560564,13303900,9079200,9734900,4200.0,9175600,12959800,7383200
2015-11-17,209900,12751100,15228900,46013180,15564400,9394400,8056200,25700.0,13494000,7882300,7452300
2015-11-18,1379200,7880300,20951500,83572836,10434800,10166800,7826200,28600.0,15462500,12816300,7137600
2015-11-19,180900,5293100,18912500,35613076,12257400,9367500,7421100,3500.0,12364800,11128000,5685200
2015-11-20,153400,3729700,14214000,44189330,9014100,7288200,5487200,600.0,12520000,9224500,5564900
2015-11-23,288200,3828100,16407300,31828859,9956000,7227100,5316600,2400.0,11897000,10362700,4172000
2015-11-24,558700,6253400,18943100,35916887,15131400,11303400,9786000,2500.0,8791700,7174700,4545400
2015-11-25,351900,4158600,11100600,24226080,6406800,6576600,5599000,0.0,7678200,4594400,3703200
2015-11-27,99100,1270800,8376400,23191055,4454500,3800700,2712600,0.0,3980300,2658000,2282600
2015-11-30,694200,6561300,17605300,30361138,11017800,17025600,10355200,1600.0,11373000,8846100,8647000
2015-12-01,1608000,7716700,13797000,38268343,11475900,7779000,10807900,5600.0,12551500,10659200,8187400
2015-12-02,768700,8005900,25428100,43846620,13131600,9697100,7832000,4400.0,12566100,9875100,6263500
2015-12-03,299700,5828800,24219200,59308595,16001400,11854300,12556000,800.0,14879200,13191400,9828900
2015-12-04,445000,5607200,32839300,52547451,13891900,12840200,12783200,4400.0,10961500,14929800,7032200
2015-12-07,355900,6163100,32800400,31381144,9665500,12814900,9022000,0.0,13515100,8511000,6535400
2015-12-08,1804400,7426200,27336900,35697769,15508600,11378300,6436400,4600.0,10637900,7483600,6083500
2015-12-09,326000,12961400,28756900,66624798,16784000,16253900,18821800,600.0,10675800,17593600,9735800
2015-12-10,390300,5285800,38914900,58161303,13231600,9073400,7842700,700.0,9683600,9778500,4730100
2015-12-11,471100,9544200,29004000,89542078,24625500,16960300,11597900,300.0,14352700,15178300,10104200
2015-12-14,792800,8887200,39116600,71948873,27426200,21034200,16609500,600.0,16404600,21091500,14958000
2015-12-15,1633000,5046600,29070300,93332943,17052100,17021900,11557500,4100.0,10110900,14006300,7978800
2015-12-16,934500,8066400,28751200,102205375,19045700,18173800,20860400,1600.0,18300500,15273700,12074700
2015-12-17,789100,9196500,29074800,70913355,15902700,12108600,10235700,2400.0,13161700,11469100,9224600
2015-12-18,4308900,14249200,27139200,113598773,19378200,22813900,14720600,1400.0,18407200,15159800,15053000
2015-12-21,323100,5887100,24015000,50728156,9394700,11163300,8155500,500.0,9031500,6707200,7089000
2015-12-22,626400,5268100,25291500,57087748,11833500,9482600,7185700,200.0,8125800,7495800,6732900
2015-12-23,386400,5819600,30210500,40627924,9604800,8045300,6464100,4500.0,8581700,8091000,6024800
2015-12-24,149600,3717000,7215300,13844688,2040500,2432800,2312100,300.0,2715800,2568300,1911800
2015-12-28,108700,4161600,12553900,16747016,4687600,7177200,4620900,2100.0,5036500,6534700,4055900
2015-12-29,109900,3885400,15106300,38040239,5054700,6809200,4134000,3500.0,9223900,7243100,5740200
2015-12-30,251900,3339100,15051200,19339133,10957700,7196500,6942900,2000.0,7831500,8496500,3218900
2015-12-31,312800,4679500,19202400,59154720,6785400,8834500,6801400,36800.0,10431700,6591700,6580200
2016-01-04,3409800,14430200,21808700,93387476,16404600,21638600,17281200,1900.0,14846700,19666300,13400400
2016-01-05,494300,9499000,15529200,52096536,8726300,16067200,8630500,1500.0,10948000,14540000,7424900
2016-01-06,292200,9307400,26962100,77248574,9980000,13858400,12429100,3700.0,12718800,14651700,10115400
2016-01-07,406000,12579700,28081900,92006910,17225600,16840700,16031500,1500.0,12273700,17850400,12645200
2016-01-08,350000,8700200,19227100,83028242,17198600,19233100,14691000,4000.0,11680800,17022800,10797700
2016-01-11,458100,10065700,28444700,70986600,18962400,19135100,15890200,500.0,16389600,28563800,13232700
2016-01-12,444500,7270300,35594100,80633578,19297300,15841600,13171500,2300.0,14360100,13727000,8737100
2016-01-13,497600,10809600,33958400,125524947,18966900,21962300,19407900,3300.0,17478900,16202500,14930500
2016-01-14,329000,10372200,38074300,95264013,19261200,19795600,19025800,3700.0,23083000,23342300,15919400
2016-01-15,214000,9358900,36880200,94362797,20434600,20177800,24210900,1400.0,18939100,17882300,14551500
2016-01-19,378000,9865600,35872300,83779398,14845000,19658800,14945200,4700.0,17884600,13495200,11622600
2016-01-20,777400,12825400,51307400,107682217,26092600,29631800,28302800,4600.0,19900100,24665600,21443200
2016-01-21,494900,11700700,43670700,91494814,18593800,22135700,21001000,100.0,14087900,17102800,15944200
2016-01-22,823500,9537600,38622500,59334200,12781600,11248200,13754500,300.0,15060500,11343800,7185100
2016-01-25,300700,11141700,29120000,78982191,14534000,10480600,15869400,0.0,13521400,10131900,7148400
2016-01-26,309900,7587700,25354900,63973716,12038300,11473700,10523400,500.0,11459600,12449700,7950100
2016-01-27,169700,7814300,36494500,77206350,16437200,18022400,17247400,900.0,13731900,15924700,10642700
2016-01-28,134300,6655500,38171900,79906672,12553000,17566800,15649200,1700.0,15563900,26127300,10402200
2016-01-29,192900,8001000,31498200,100518905,14570300,16113300,20576300,600.0,17940400,17578200,11526300
2016-02-01,322400,13595400,27685100,84561575,15940600,14797300,18573100,700.0,29610900,16705700,8299400
2016-02-02,690800,11509400,25231200,86157444,15284800,13951200,14068600,1100.0,15970100,12968700,9048900
2016-02-03,206400,14414200,36440700,151930266,25732900,21506200,25209800,3800.0,32952400,19453100,13351800
2016-02-04,448100,14590200,37056100,97011048,18452300,18202900,21240800,1500.0,27602600,18958100,9937800
2016-02-05,654300,11431900,30241000,81506726,15512300,23777400,20073300,200.0,27386300,16744000,12823400
2016-02-08,431700,11603700,34806700,132312804,20001200,24821400,21546900,700.0,29012400,24652800,13176000
2016-02-09,142100,10256800,37411300,168924221,15370000,24755300,24376300,1400.0,22620900,20741700,14473700
2016-02-10,164500,11372200,30215800,80836939,15079400,16975000,14798700,300.0,25920600,14728500,13287200
2016-02-11,353000,13535000,47986900,155436893,19179900,24627300,26010400,800.0,25390000,22801100,13565300
2016-02-12,87300,8596000,25782000,119640644,19249100,10893400,12464000,1800.0,21018700,10316000,10927200
2016-02-16,194500,6786800,33800200,97496185,15037900,10293300,15217700,100.0,14638600,17303000,10470400
2016-02-17,255800,7494200,29280000,79846353,15619900,11128700,11040500,2600.0,19080300,12140000,9774700
2016-02-18,412700,5410200,28832300,79491948,9587800,11578400,13101900,3900.0,18884300,9722100,6974200
2016-02-19,148600,5930400,25128800,91481888,12613600,8579300,9795000,200.0,17020100,8875100,7591600
2016-02-22,207900,5360500,24708300,52408225,12143800,6590700,9152000,800.0,12436600,7515700,5645000
2016-02-23,137500,6533700,21455000,71553352,9727900,8189500,9986500,300.0,11788800,8211900,6456700
2016-02-24,102400,10142400,25279800,89023089,17347300,10144400,13271700,800.0,16750900,11118600,10821600
2016-02-25,1095200,5135700,18588900,87713797,9312700,9403400,9512000,100.0,12161900,9496400,5548200
2016-02-26,279300,6753100,21155100,100096303,8312300,9772600,28143900,2500.0,32953600,10365700,6966300
2016-02-29,363500,6838800,22983300,70846020,13823000,13601900,13596800,700.0,20137800,11091700,8742800
2016-03-01,370600,12092500,23643000,100224943,13424800,12304200,13169700,1000.0,23641700,14549100,9345800
2016-03-02,628000,9864300,26795000,89863616,8877600,8748100,16157700,1300.0,30224200,10923700,7637800
2016-03-03,353300,8605500,24395600,76643660,9809000,7883900,10743600,1100.0,21274100,10815000,9519400
2016-03-04,456000,9907800,30551600,70707286,10006900,7885900,17384700,1700.0,22128400,9855700,7746700
2016-03-07,486300,7884400,33360500,48251261,11754000,15813500,14095900,1500.0,18492800,11082400,7435500
2016-03-08,251000,6288900,29817600,94684581,12241100,11700500,11554900,600.0,16374800,8204200,6340000
2016-03-09,182800,5612800,25467600,59913509,11060100,12160600,11307500,3700.0,14256600,13032500,6744700
2016-03-10,400900,7578900,28623600,94740222,12693300,12928400,13004500,1000.0,19471400,11287700,8060400
2016-03-11,136100,5020000,24783600,79284278,11059900,8820100,12880500,400.0,15695400,10618300,5693600
2016-03-14,804400,5472000,21766100,55347853,6946700,10060900,10645100,3000.0,11724800,6140900,5500300
2016-03-15,354700,4984300,21719600,75699114,6948700,6321100,6523700,2300.0,13737000,15226500,4499600
2016-03-16,455200,7289700,26970400,72379969,11447900,14756900,13743400,1500.0,27868200,16881300,7254300
2016-03-17,249100,7780900,28160800,65859485,17009400,9367100,13903400,1100.0,17534900,20920400,6160800
2016-03-18,1965300,7630200,30474000,65031268,17059800,9414400,13037000,136400.0,16990700,19524800,9706500
2016-03-21,278000,5074700,16698500,47484348,7150400,8003500,11421400,3400.0,15743200,12183600,4049400
2016-03-22,94600,4096100,14180100,43482367,7570500,13112900,9853200,1600.0,11457400,13200200,4492300
2016-03-23,196400,5663600,18873800,55912266,10833200,10675100,11304300,2600.0,15239600,9105100,8522000
2016-03-24,262600,3762100,15516000,48500785,10403600,6743200,9455500,2200.0,15073500,8492800,6958100
2016-03-28,789000,3949300,11564900,36121356,6591700,6408000,7363500,2600.0,11244600,7156300,5132600
2016-03-29,216600,4095600,14366900,44438115,9271800,10081500,10354700,17300.0,17553600,10455600,5489600
2016-03-30,387200,4036300,15744800,37636102,8197600,10988300,8932300,4200.0,14516900,7607700,5274200
2016-03-31,151700,5557800,14046400,39946073,12949100,14594900,8297400,11300.0,14703400,8602700,5070400
2016-04-01,1299500,8590500,14804800,45753316,16184500,9654900,14840300,700.0,17872600,9120200,8141800
2016-04-04,599300,5660600,15809500,38544826,12014900,7646200,12949000,5300.0,15286100,17381200,9471800
2016-04-05,769600,5483200,16048800,61644172,11244900,10726100,11748800,300.0,18658400,16555000,8548000
2016-04-06,132900,5672700,18218800,38129610,10962400,11138500,11672400,600.0,20294500,24546600,6777100
2016-04-07,394300,5067100,13927100,51315220,13364500,10630900,11243400,2100.0,15280200,19216700,5173400
2016-04-08,130600,4405700,17666500,55956828,9188900,8762800,7040200,1900.0,16436900,12883800,5159300
2016-04-11,186000,3845700,16235700,45423161,7710100,8138600,6694100,3100.0,11125000,8695500,5871000
2016-04-12,160700,4704900,27630400,48225902,10724300,9592000,9361100,1300.0,13427200,13510500,5751300
2016-04-13,204900,4825900,18702900,69649488,13215500,7876600,14780000,2800.0,13320500,9706200,5040500
2016-04-14,97400,3538300,17435500,52055051,13195200,6502700,11811300,3600.0,12090800,6655200,3462300
2016-04-15,95000,3437400,14221200,53901797,10781600,6460900,12384200,700.0,10962900,7945300,4299700
2016-04-18,162400,4465700,20685800,52434076,8619000,7112900,8476800,1000.0,9124000,11505400,4463000
2016-04-19,233600,6326100,17341400,57169363,9318800,6471000,5980100,32800.0,10495400,6655000,4272800
2016-04-20,387100,6506700,21088300,74743119,13632600,6877800,20207300,1900.0,26068700,10763400,4785500
2016-04-21,250800,6070600,19335100,63436754,11941800,11277900,30667400,1300.0,32065700,12463100,4142700
2016-04-22,222200,5429800,15764500,46728145,14749400,14924400,22004200,2400.0,12309000,12052800,4730000
2016-04-25,122500,4601900,17234300,38189682,10224100,9357500,8947300,2300.0,12742900,8937500,3897200
2016-04-26,276300,5040000,13585700,41664795,10139900,7367400,10821800,2500.0,13021500,7433500,3898500
2016-04-27,140800,5705800,21962400,56916147,9258100,12779600,12012100,1200.0,24559200,9121200,5711600
2016-04-28,102500,5664100,15555200,74850832,19554900,22669600,11547000,1100.0,20158000,19512000,7300400
2016-04-29,172200,6371900,24107400,60318138,16369900,11896200,13198500,20100.0,20177200,13577900,8399500
2016-05-02,4022500,6204000,15066000,43564598,10145100,12552700,14096300,3800.0,16366600,9074800,6648000
2016-05-03,1648400,9322200,16158100,44142060,11171400,12531200,12837300,4700.0,15746700,9436800,5779300
2016-05-04,851600,8070600,18605400,46466680,22102700,11245700,11003200,1700.0,17603900,11802000,6438200
2016-05-05,249000,6971000,14352000,47043157,12841100,13559900,10555900,2700.0,15826500,10145200,6294800
2016-05-06,323200,6777300,12545500,38964104,9934400,9229900,8435400,3800.0,20053600,14164300,5391700
2016-05-09,206500,6569100,16020800,31989258,7765100,7541200,9845100,5200.0,11231800,13606600,5216500
2016-05-10,229200,6788200,10351400,37549070,14983100,13920200,8567400,7700.0,13257900,11073000,4832300
2016-05-11,175100,5682500,14214800,31961192,12802000,7152100,6462100,7100.0,12173900,8452500,6116800
2016-05-12,120000,9937600,12477200,35254978,13992400,9336500,11906400,3600.0,17727700,11322900,5603300
2016-05-13,1708400,5623900,12371900,45538875,13018000,10921300,10657700,3700.0,12626600,11947300,7602000
2016-05-16,465100,5837100,13727700,33796243,9210800,6394200,8139300,7000.0,11087100,8338100,4605700
2016-05-17,433800,6422400,15837300,45457629,11830000,9940100,19898200,2400.0,17533000,14920000,6543200
2016-05-18,195100,9582800,20583200,96899150,13605200,10903500,20120200,5700.0,27256500,11515200,11324100
2016-05-19,380600,6264900,16854900,66203303,15143100,8634800,13237300,3000.0,19582800,8765700,7833600
2016-05-20,121500,4912600,9833500,35765351,9397900,5873000,7050800,2700.0,15185700,7925700,3908100
2016-05-23,98300,4284700,10272500,38575724,7617200,8427700,8546700,4200.0,12690200,5061400,4252500
2016-05-24,303400,4514700,11302900,47386483,7274500,9461500,11258200,3500.0,13383300,11936400,3991500
2016-05-25,441600,5587100,14255500,51504178,11092500,9814700,9767300,5600.0,14349900,8949200,4353900
2016-05-26,104900,3333600,10716800,36198417,6108400,6517100,7957000,1000.0,13154500,5257700,3504000
2016-05-27,275300,4312800,9258700,37026264,6250000,7788000,7873000,1500.0,15105500,9641300,3212100
2016-05-31,810600,4451900,15406100,40884834,11290300,12371400,8766400,2500.0,15586200,7669800,4163000
2016-06-01,2319900,4911800,16695700,38452378,11013000,6885500,10175800,2500.0,11283100,9301700,3767800
2016-06-02,530500,3382000,12850000,28227076,6113500,7764500,6309800,800.0,7703700,12473100,4057900
2016-06-03,425700,4974200,12157700,86083215,11948800,8304700,13362500,2400.0,18718900,13896000,5655500
2016-06-06,209200,6934700,18223800,46925474,8888100,8635600,10778100,3100.0,10842800,9117600,4100000
2016-06-07,257200,3640700,15618300,26503799,8372700,4409400,5572800,2500.0,7904000,6439100,4325700
2016-06-08,259900,3942200,18129700,30469958,9201800,8158500,6024500,2700.0,6765100,4621300,3951600
2016-06-09,857800,3965600,12340600,39571234,9984700,12919500,5946800,6100.0,9702500,9608500,6581100
2016-06-10,401100,4808900,14490200,47349676,13734300,8282600,10563900,1600.0,12911300,10270900,4813500
2016-06-13,355000,5244000,11573800,56062079,18783300,11783100,9091800,5800.0,13071700,8538400,6016300
2016-06-14,495000,7562500,12202500,66888232,12839000,8420600,9530900,4900.0,11606400,8000500,8097700
2016-06-15,221200,4167900,16829500,58034633,10429600,7078100,9347600,8600.0,10891300,7861100,5635900
2016-06-16,3631500,5872700,19993700,71488109,15040400,9596300,12205700,7200.0,10027100,9341200,6382300
2016-06-17,1127900,5927100,17435900,46524537,15947800,11465200,10077500,6800.0,19211300,10799100,8559700
2016-06-20,662600,5966000,10913200,70566829,11778700,6856000,6497500,4900.0,15937900,7983700,3972200
2016-06-21,354700,3063400,11222300,40308110,8451400,5743900,6879100,3200.0,8669100,7014900,2899300
2016-06-22,685100,3041700,10258200,54005201,10509100,6495200,5408300,2700.0,7980300,11207600,4103600
2016-06-23,1524500,3558200,9538500,73745517,8840600,9763400,5642500,5300.0,8425200,7626900,4441200
2016-06-24,1506600,12447500,26879900,165914672,34954000,23623000,23775900,5700.0,24191000,22576500,15348200
2016-06-27,764800,8989800,21659700,140642119,39536900,18409000,19305900,3400.0,16787300,18241500,10851000
2016-06-28,484600,10370600,14550400,109722231,18523900,13244700,11868600,8600.0,13207300,13652400,7860600
2016-06-29,230600,6655500,16354400,100009025,14316300,10504200,10821000,7600.0,14013400,8968400,7053800
2016-06-30,384500,5977800,12132300,72707045,19397800,13355300,20984800,11900.0,17372400,9535200,6711800
2016-07-01,1897100,4964100,12678800,45095346,23322700,7474700,14933900,4900.0,17480800,6793100,7130100
2016-07-05,789600,5570100,15069900,59557011,14808600,8680700,19917100,2300.0,12553400,8359800,7317600
2016-07-06,898200,5837800,15897500,58561132,12776400,7850800,19540000,8300.0,15102700,18791500,7780600
2016-07-07,335400,4258600,14097800,65731461,8697900,6166100,15618100,3400.0,22718600,8022400,9242800
2016-07-08,355300,5241500,11567900,55327418,16226400,12748000,10227500,17900.0,16092400,11013200,7411400
2016-07-11,697600,4622300,9750400,42557517,15259700,5831800,8213900,6100.0,14506000,7375100,4431000
2016-07-12,358000,6754200,15524500,55059306,13635100,16042800,15270800,919000.0,18002300,10237200,4886000
2016-07-13,1397500,3930400,12546200,57377156,13119800,10609400,9398800,27800.0,14604700,6401900,3655400
2016-07-14,354700,4975500,10898600,67039521,11795400,15488300,15486400,8400.0,17361300,4813200,3406000
2016-07-15,2151200,3631100,9129500,62710956,6238000,4864800,10722200,304400.0,12951700,7131300,3483700
2016-07-18,925000,2955500,9401100,38953149,5983600,4107200,9656800,6700.0,11168100,3954300,2775000
2016-07-19,489000,3514800,6991900,30777585,7393900,4457900,5295600,7200.0,10682000,6634700,2636800
2016-07-20,207400,4012200,11555000,31817657,5491600,5384900,6073200,9400.0,11599600,6855000,2451000
2016-07-21,4626500,3625300,9256900,36524509,7583300,5473400,6682400,8300.0,13259200,9230800,2434700
2016-07-22,2365100,3889400,7990600,23484772,8747800,4707300,10602400,10900.0,13220700,5446500,2529600
2016-07-25,319200,4839200,12771700,37096308,11063200,4244800,4033400,22800.0,7155300,5868400,3130200
2016-07-26,186600,4172000,12393900,34484126,9376000,9057700,11737800,8500.0,12509100,6904200,4987700
2016-07-27,510800,4257100,16177900,50709937,10760700,10910100,21562400,8400.0,22559800,7983100,4295100
2016-07-28,120200,3665500,10863500,33001387,6505600,6329300,10873800,10600.0,9115800,5470100,3158900
2016-07-29,234200,4272800,16501800,54440606,10712400,10589700,9262200,17500.0,15474700,4889200,3996300
2016-08-01,470200,3565800,30648500,39409726,7949600,7841700,14918200,30700.0,11658500,9255100,2750200
2016-08-02,529200,6051600,25600100,39709475,13473800,11112200,11733500,90100.0,13705500,12149300,4246700
2016-08-03,312400,3475400,23905600,33511513,6087900,7980900,13290800,22000.0,11405300,9761200,3872000
2016-08-04,340800,3552500,16790200,31363295,8028700,8376200,8943200,234100.0,12272000,8415500,2240300
2016-08-05,327300,3156000,11426800,51542339,7380100,6063100,12028500,21500.0,26952100,8244400,3518600
2016-08-08,426500,4731800,21663400,45019886,6052600,5219600,8057700,45100.0,13526700,6655500,3148400
2016-08-09,151500,3991500,11128400,32239890,4579800,14918400,7840900,204300.0,10094200,11261100,7364100
2016-08-10,480200,2255300,18036800,33545242,5293300,3556200,7303600,12300.0,8490800,7031600,3389400
2016-08-11,1664400,2695700,17429700,25139605,8172100,5259300,8083000,19400.0,9481500,6599800,3694800
2016-08-12,448000,3382200,10189700,28861534,4357400,3468700,8783800,11600.0,12161400,6211900,2456600
2016-08-15,619600,2317000,10703400,26275941,8643500,8280700,8568200,14900.0,12634400,4122500,3070500
2016-08-16,250300,3384600,10242800,27637427,4725200,4539000,6712100,18600.0,20181600,6042300,2307900
2016-08-17,287100,3076400,14719500,25676567,8260500,5287500,12552000,18300.0,28456600,7296300,3424300
2016-08-18,532600,3377900,24148500,26595016,9830200,3543200,6683700,11700.0,13944500,4180100,4733000
2016-08-19,563200,4906100,11045700,31510153,8334300,4788100,5846500,20900.0,14698000,4323500,3723900
2016-08-22,735900,3050000,14136700,32517481,6624700,4628700,9938600,56300.0,9101800,4090200,2888600
2016-08-23,703200,4129700,12456200,29855443,8326900,8315300,5687400,60600.0,9578700,8557900,5350800
2016-08-24,432300,3903900,16452600,24299201,8569700,6824400,7793500,58700.0,8048300,8670400,3233100
2016-08-25,219600,3388200,11895800,27249662,8623200,5912700,7359700,24400.0,7222800,8766500,3030700
2016-08-26,702600,5984800,14575100,64953346,15676900,12113600,13499700,33700.0,20911000,9974300,6289200
2016-08-29,512500,2983800,7394000,40451522,7628200,6982400,8202800,22900.0,13015700,7372100,3996300
2016-08-30,753100,3765800,7132900,39359132,5953800,5718200,7950900,38600.0,12261500,5497900,2452900
2016-08-31,343500,4190200,13232800,56386078,9592200,11161200,8154900,143400.0,11502100,4756800,3500900
2016-09-01,1796300,4731800,16668500,62960480,9397600,9239600,16677600,69500.0,15982000,9501400,5416800
2016-09-02,485500,3304300,10794400,66918391,11405400,6907200,10966300,48900.0,16271000,8052300,3352400
2016-09-06,193700,3204300,12844100,60299920,11028400,15107400,9273300,169500.0,15259100,8735800,6178000
2016-09-07,344100,5742100,15094500,38671003,6686800,11585000,13418500,555900.0,11490700,7561600,5364300
2016-09-08,468600,2865100,18005300,72066064,8202800,8302600,13344400,322500.0,12841600,4822200,4459100
2016-09-09,624200,8673700,21771800,66476831,19609100,16809200,24921600,906700.0,25759100,14135500,9562500
2016-09-12,672000,6512800,21972900,87153077,18644900,19010300,23542700,5085900.0,25532300,13023400,10876600
2016-09-13,544600,10474000,24580400,83230864,21760600,17358800,21780500,926700.0,22296900,12194200,9237200
2016-09-14,299100,7789800,26470200,82876829,13591700,17108700,19396200,532100.0,15229800,13108500,7355700
2016-09-15,127000,5875600,16477400,68626527,14893500,16286300,10119900,528600.0,25261800,9613600,5772100
2016-09-16,726900,8579000,17394400,75235766,15706400,15883100,14475100,2119500.0,21724200,8691000,5351500
2016-09-19,219100,3676500,11797500,50396100,8810900,7121300,9579400,4242400.0,12530800,9919700,3127400
2016-09-20,155900,3999400,14132900,39903200,8007500,5001100,9705900,3387100.0,12857900,5286600,3342200
2016-09-21,1854800,5596200,20260900,64029700,14979800,12047600,24882700,2247900.0,19405100,8485900,6015900
2016-09-22,649700,2995700,13315900,38355700,9377200,10498500,17316000,1728200.0,12035300,6501900,4821400
2016-09-23,672400,4310200,23075200,59009500,11269400,11986500,12930800,19150800.0,11003400,5420400,3891200
2016-09-26,388900,3757800,13240200,54189000,9560400,9620400,12797200,2998900.0,8052800,5534100,5928300
2016-09-27,587300,3321600,19410200,47620000,6882700,8784500,12608700,3562300.0,17939600,7839000,5137500
2016-09-28,284000,4566600,41143400,42936400,7366600,9048400,9757500,4122700.0,16619200,6522600,4130300
2016-09-29,239800,4661400,27001600,62580800,11584200,11406900,15094000,2674400.0,19247300,8857900,6361100
2016-09-30,524000,4695300,14714500,47336900,11206800,9255300,17343100,2058000.0,14836300,7453500,4789400
2016-10-03,625800,8099700,13154900,33170500,12590000,6231400,11454200,2344800.0,19492700,9187900,7726100
2016-10-04,950600,5916800,11852800,68471600,11208500,8902200,13346600,3262600.0,25691800,10594600,8939100
2016-10-05,418700,6742800,13351200,58651900,8430900,9007600,15203800,4848700.0,28171900,12842100,7135300
2016-10-06,146100,5229800,11175800,53337300,7474300,5005900,15413300,2438800.0,20195700,9308900,7262500
2016-10-07,650000,5890900,11744400,55532800,12646100,6073900,11403000,1711500.0,17215800,9920400,8692100
2016-10-10,88400,3091900,11534500,37997400,8706400,6657800,8661700,2403900.0,9774800,11039500,2970500
2016-10-11,219500,11350500,13712200,78581200,13409100,8727300,19642600,1770400.0,14347000,12499700,8425900
2016-10-12,486200,4058200,10439100,51378700,8374300,5520400,7145400,1411700.0,15427300,11746400,3798200
2016-10-13,535000,4947100,13543400,73171100,12266000,9669200,19180700,3299300.0,30542100,13623100,4028000
2016-10-14,417500,4768700,11372400,76176500,7633400,9448300,10659100,2381400.0,17948300,8382400,3474600
2016-10-17,114500,3269100,7425000,41236100,5911200,5075100,8465000,1148300.0,11439900,8463000,3628600
2016-10-18,558800,2919800,6945100,45958700,6044200,5058900,7844900,4753200.0,14761100,5495800,3950200
2016-10-19,375800,2684800,14315900,49835900,7374100,5035000,9032000,1515600.0,8502500,5296700,3256100
2016-10-20,467100,2728200,12494500,56238200,8215300,6148000,12176300,1977100.0,8930800,6876000,4909500
2016-10-21,366400,3862900,14238500,39543100,9850700,8076900,14028200,1295700.0,18153600,5511600,4797700
2016-10-24,496100,3020700,10668400,33808700,9737600,5393100,7609500,1108700.0,10744700,7384700,3568300
2016-10-25,292000,3372000,13227100,36177800,8777500,4362400,9414600,1402700.0,9886300,7922100,4633800
2016-10-26,145200,3345100,17867800,40419200,10043800,6279700,12417600,1481900.0,10851000,8073700,4326500
2016-10-27,483300,4758600,14206300,45545800,8155400,8821100,17905700,1409100.0,15554900,6974700,5335200
2016-10-28,238900,5305700,18558400,55749900,11514100,10418900,12751000,2338200.0,16463900,18469300,5006100
2016-10-31,377000,7162100,12973800,38579100,9590900,5880000,8579100,1071400.0,22715800,12689000,5899000
2016-11-01,489600,14226900,18824800,62758900,19622500,9065300,11342100,3438600.0,24154400,14908700,11945900
2016-11-02,1953200,5839800,22983000,66529900,14355900,8167300,9703300,1699300.0,26491700,17942900,9695200
2016-11-03,570300,4241400,12748100,53462100,13887400,10125700,15641600,1922500.0,11820500,22074200,8900800
2016-11-04,290100,4415700,17554100,64891400,8438100,8154000,11992400,1757400.0,14557200,21382600,8912200
2016-11-07,196100,7098500,14799500,59001800,13794100,13226000,11763000,2997600.0,17728100,17367800,7143700
2016-11-08,518100,5291800,11208700,63290400,12073900,9780000,13406800,1513400.0,18847900,15943900,5325200
2016-11-09,561700,14765100,25993800,268936600,36607500,27129400,34557200,4760900.0,42810200,49750100,11425600
2016-11-10,1917500,20335300,20634800,241635500,41589600,39515500,52820800,5345000.0,53123400,28378900,16685200
2016-11-11,1165700,6714000,17659700,134954500,24055100,14091600,20828100,3702500.0,30951500,15866100,6039300
2016-11-14,500000,8338700,12572000,261730900,17077000,18971000,20591800,4315200.0,28190800,17406200,6329700
2016-11-15,468900,6960700,19228700,122754500,12828400,17370800,23028700,3161100.0,25191800,10371600,6010200
2016-11-16,577800,3716500,16609100,117887700,14472900,10124200,16034200,2059000.0,16817400,7585000,3993200
