Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2012-07-09,1604000.0,57981300.0,78907900.0,385864090.0,117759200.0,39099200.0,29373200.0,,29175600.0,27678500.0,33125600.0
2012-07-16,2638900.0,45925900.0,72491200.0,337671056.0,94908100.0,46770100.0,27975000.0,,30732800.0,25052500.0,27402600.0
2012-07-23,1173700.0,47647900.0,64279700.0,338438585.0,96216800.0,38814700.0,27632600.0,,29483200.0,29068500.0,27215200.0
2012-07-30,3621700.0,44329900.0,67710800.0,379298059.0,77083100.0,41606100.0,32772700.0,,41439300.0,26421100.0,36446600.0
2012-08-06,2698500.0,32911600.0,50984600.0,181439429.0,64706200.0,43393700.0,21558500.0,,31139700.0,18030900.0,21870900.0
2012-08-13,3624000.0,30084000.0,40930400.0,142984959.0,54162200.0,32494600.0,20074300.0,,30268400.0,17594900.0,19852900.0
2012-08-20,3405300.0,27732900.0,37657000.0,224477528.0,48465300.0,50085300.0,27866300.0,,30259400.0,21296300.0,17081200.0
2012-08-27,2070100.0,27781100.0,37175800.0,169680302.0,40959900.0,30113800.0,26499500.0,,20866600.0,18493400.0,19682400.0
2012-09-03,2883400.0,33808000.0,42944700.0,191292477.0,52714700.0,31493700.0,21407400.0,,27153200.0,18130700.0,22572600.0
2012-09-10,1876100.0,44500200.0,51103800.0,508891092.0,56534400.0,35896600.0,40830100.0,,28482500.0,26205600.0,22047800.0
2012-09-17,3263100.0,36104500.0,59352500.0,346070538.0,52761000.0,42473300.0,44120400.0,,40460700.0,23707200.0,20196800.0
2012-09-21,,,,,,,,,,,
2012-09-24,3497700.0,27351900.0,53462800.0,313771682.0,65139500.0,30483500.0,25441200.0,,36240800.0,26490000.0,15700900.0
2012-09-25,,,,,,,,,,,
2012-10-01,3705700.0,31319600.0,57754800.0,360107630.0,52274300.0,36255600.0,30340500.0,,29376600.0,27802800.0,21234500.0
2012-10-08,2151300.0,33596000.0,49958700.0,370064697.0,48975000.0,60589300.0,23141800.0,,24842700.0,22735000.0,25482600.0
2012-10-15,1258600.0,46127900.0,60294000.0,372740399.0,58239500.0,52087200.0,26053500.0,,36337500.0,33862100.0,24199300.0
2012-10-22,4736000.0,51455100.0,57769500.0,408311252.0,65952700.0,37970800.0,24792800.0,,30548000.0,24673300.0,17479100.0
2012-10-29,3553300.0,26856300.0,31881500.0,191163467.0,39230500.0,34838100.0,20169600.0,,23802200.0,20563500.0,20374200.0
